 # generated with HiggsBounds version 4.3.1 on 04.04.2017 at 11:35
 # settings: LandH, effC
 #
 # column abbreviations
 #   n          : line id of input
 #   Mh(i)      : Neutral Higgs boson masses in GeV
 #   Mhplus(i)  : Charged Higgs boson masses in GeV
 #   HBresult   : scenario allowed flag (1: allowed, 0: excluded, -1: unphysical)
 #   chan       : most sensitive channel (see below). chan=0 if no channel applies
 #   obsratio   : ratio [sig x BR]_model/[sig x BR]_limit (<1: allowed, >1: excluded)
 #   ncomb      : number of Higgs bosons combined in most sensitive channel
 #   additional : optional additional data stored in <prefix>additional.dat (e.g. tan beta)
 #
 # channel numbers used in this file
 #           7 : (e e)->(h1 )Z->(...)Z   (hep-ex/0206022 (OPAL))
 #           8 : (e e)->(h2 )Z->(...)Z   (hep-ex/0206022 (OPAL))
 #           9 : (e e)->(h3 )Z->(...)Z   (hep-ex/0206022 (OPAL))
 #          56 : (e e)->(H1 +)(H1 -)->4 quarks  (hep-ex/0404012 (Delphi))
 #         128 : (ee)->(h3 ->tau tau)(h2 ->b b)   (hep-ex/0602042 (LEP))
 #         132 : (p p-bar)->Z(h3 )->l l (b b-bar)   (CDF Note 10799)
 #         166 : (p p)->Vh1 ->V (invisible)   ([hep-ex] arXiv:1402.3244 (ATLAS))
 #         168 : (p p)->Vh3 ->V (invisible)   ([hep-ex] arXiv:1402.3244 (ATLAS))
 #         172 : (p p)->h1 (VBF)->V (invisible)   ([hep-ex] arXiv:1404.1344 (CMS))
 #         173 : (p p)->h2 (VBF)->V (invisible)   ([hep-ex] arXiv:1404.1344 (CMS))
 #         174 : (p p)->h3 (VBF)->V (invisible)   ([hep-ex] arXiv:1404.1344 (CMS))
 #         226 : (p p)->h1 (VBF)->WW   (CMS-PAS-HIG-13-022)
 #         227 : (p p)->h2 (VBF)->WW   (CMS-PAS-HIG-13-022)
 #         228 : (p p)->h3 (VBF)->WW   (CMS-PAS-HIG-13-022)
 #         273 : (p p)->h3 /VBF/V h->Z Z-> l l l l (ATLAS-CONF-2013-013)
 #         422 : (p p)->h2 /VBF/Wh2 /Zh2 /tth2 ->gamma gamma  ([hep-ex] arXiv:1407.6583)
 #         423 : (p p)->h3 /VBF/Wh3 /Zh3 /tth3 ->gamma gamma  ([hep-ex] arXiv:1407.6583)
 #         425 : (p p)->h2 ->Z Z ([hep-ex] arXiv:1507.05930 (ATLAS))
 #         426 : (p p)->h3 ->Z Z ([hep-ex] arXiv:1507.05930 (ATLAS))
 #         427 : (p p)->h1 (VBF)->Z Z ([hep-ex] arXiv:1507.05930 (ATLAS))
 #         428 : (p p)->h2 (VBF)->Z Z ([hep-ex] arXiv:1507.05930 (ATLAS))
 #         429 : (p p)->h3 (VBF)->Z Z ([hep-ex] arXiv:1507.05930 (ATLAS))
 #         450 : (p p)->h3 ->Z gamma -> l l gamma (CMS-PAS-HIG-14-031)
 #         553 :(pp)->h2->tautau, using -2ln(L) reconstruction  (CMS-HIG-PAS 14-029)
 # (for full list of processes, see Key.dat)
 #
 #cols:  n           Mh(1)           Mh(2)           Mh(3)       Mhplus(1)  HBresult  chan    obsratio     ncomb   additional(1)   additional(2)
 #
            38     85.8442         307.707         52.0641         243.525         0   227     23.0634         1     0.00000        0.188661    
            39     259.486         349.551         16.4252         206.723         0   227     27843.8         1    0.111999        0.374511    
            40     66.0497         66.4642         133.639         295.482         0     8     23541.8         1     0.00000         0.00000    
            41     207.530         321.571         285.256         100.629         1   423    0.111423         1     0.00000         0.00000    
            42     2.33050         206.329         261.763         340.230         0   174     1.34918         1     0.00000         0.00000    
            43     259.148         77.5749         352.402         203.247         1   172    0.406910         1     0.00000        0.162866    
            44    0.530648E-01     11.4247         52.8747         166.918        -1   128    0.296808E-10     1     0.00000        0.128263    
            45     187.493         107.107         173.738         247.540         1   429    0.402558         1     0.00000        0.444294    
            46     199.313         231.562         168.755         84.5395         0   553     8.09486         1     0.00000        0.815096    
            47     7.13980         179.589         354.651         182.860         0   426     33.0958         1     0.00000         0.00000    
            48     147.464         316.808         236.643         232.922         0   273     754.962         1     0.00000        0.145378    
            49     241.435         179.680         156.465         256.995         0   166     1.58922         1     0.00000        0.183243    
            50     280.002         215.162         175.263         178.551         0   226     1194.52         1    0.673905         0.00000    
